N_terms = 1, N_terms = 2, N_terms = 10, N_terms = 100
0.161012, 0.377813, 0.690599, 0.583773
0.645556, 1.27576, 0.76555, 0.561746
0.189515, 0.613758, 0.690631, 0.571144
0.0152041, 0.494943, 0.728333, 0.594431
0.427855, 0.609157, 0.720535, 0.586641
0.117054, 0.609037, 0.804943, 0.561763
0.73241, 1.13339, 0.795594, 0.610362
0.127295, 0.429919, 0.484571, 0.520228
0.892336, 0.5787, 0.599812, 0.518932
0.644807, 0.649043, 0.738916, 0.579106
0.860698, 0.791398, 0.643909, 0.612592
0.895555, 1.02311, 0.593262, 0.513047
0.414435, 0.569861, 0.656437, 0.5673
0.0251172, 0.451345, 0.437732, 0.508171
0.40367, 0.477055, 0.582781, 0.566127
0.750187, 1.20372, 0.701619, 0.589987
0.329337, 0.862873, 0.549621, 0.538519
0.847194, 1.31417, 0.608165, 0.525313
0.11088, 0.0985685, 0.432706, 0.556245
0.75456, 0.722837, 0.535882, 0.596523
0.308042, 0.869695, 0.659724, 0.575597
0.808279, 1.23021, 0.86612, 0.575853
0.949635, 0.87776, 0.587424, 0.56661
0.277275, 0.59219, 0.670613, 0.548833
0.855749, 0.929449, 0.777558, 0.554113
0.241241, 0.450586, 0.590845, 0.584877
0.835064, 0.718519, 0.619263, 0.551627
0.0168829, 0.191546, 0.430105, 0.54496
0.0178026, 0.272722, 0.65961, 0.6064
0.506146, 0.892519, 0.656862, 0.564233
0.252127, 0.921165, 0.71078, 0.567346
0.404176, 1.04982, 0.774714, 0.587666
0.029051, 0.22316, 0.570625, 0.539503
0.920425, 0.971418, 0.7493, 0.58193
0.345865, 0.771895, 0.617173, 0.557404
0.160117, 0.755045, 0.601737, 0.502733
0.687341, 1.02718, 0.627432, 0.596897
0.12516, 0.209845, 0.574192, 0.531427
0.205223, 0.509509, 0.543403, 0.562525
0.223829, 0.677996, 0.597169, 0.54003
0.641853, 0.831417, 0.553742, 0.502852
0.276138, 0.699916, 0.698628, 0.595744
0.405183, 0.459305, 0.740855, 0.618229
0.093631, 0.459764, 0.533801, 0.570931
0.517147, 0.728517, 0.492597, 0.556232
0.932222, 1.09373, 0.857807, 0.620437
0.278541, 0.871847, 0.633007, 0.563894
0.96016, 1.0382, 0.660774, 0.559065
0.76799, 0.602466, 0.560786, 0.530744
0.871167, 0.829399, 0.799175, 0.567104
0.958248, 0.654654, 0.557237, 0.587317
0.875531, 0.909067, 0.77348, 0.605152
0.770819, 0.785124, 0.699256, 0.549811
0.831321, 0.720493, 0.590853, 0.608764
0.778256, 1.22701, 0.746782, 0.570101
0.0241382, 0.63933, 0.510124, 0.558264
0.266388, 0.516478, 0.628753, 0.534028
0.0501457, 0.437136, 0.485663, 0.495201
0.17842, 0.948108, 0.905837, 0.530221
0.272942, 0.691485, 0.677072, 0.591714
0.704892, 1.03648, 0.885722, 0.610531
0.796634, 0.770641, 0.627475, 0.541859
0.579214, 0.799793, 0.681926, 0.535813
0.322249, 0.463731, 0.760076, 0.562435
0.10838, 0.650956, 0.636993, 0.528644
0.380556, 1.02489, 0.727795, 0.51325
0.745494, 0.876825, 0.589503, 0.567808
0.598521, 0.702386, 0.69872, 0.567777
0.0232374, 0.555196, 0.571979, 0.562185
0.528894, 0.430947, 0.5829, 0.560874
0.634728, 0.427088, 0.66115, 0.584627
0.581335, 0.465827, 0.568787, 0.52672
0.224202, 0.485202, 0.588688, 0.532346
0.867437, 1.29219, 0.791222, 0.577613
0.532282, 0.66459, 0.718003, 0.538322
0.496367, 0.495624, 0.679215, 0.616389
0.755895, 0.739469, 0.637692, 0.557651
0.507698, 0.681147, 0.553645, 0.553398
0.0413357, 0.870431, 0.776681, 0.603874
0.600279, 0.827752, 0.709953, 0.586118
0.331985, 0.285609, 0.500682, 0.540221
0.547104, 0.613129, 0.673018, 0.600001
0.0636484, 0.218234, 0.510263, 0.549711
0.903209, 0.917848, 0.623077, 0.586098
0.198493, 0.471349, 0.563966, 0.516213
0.43079, 0.792551, 0.531379, 0.522126
0.844013, 0.675214, 0.61678, 0.572889
0.797981, 0.888303, 0.716259, 0.555666
0.417647, 0.904412, 0.630464, 0.548396
0.539765, 0.98318, 0.722341, 0.565148
0.23917, 0.899267, 0.728435, 0.584001
0.276005, 0.675671, 0.665132, 0.546594
0.722269, 0.879093, 0.79665, 0.560494
0.66219, 0.902373, 0.701073, 0.560866
0.113021, 0.484084, 0.423071, 0.51912
0.198534, 0.574588, 0.644836, 0.622284
0.176658, 0.509065, 0.525552, 0.516073
0.928038, 1.02999, 0.72473, 0.597399
0.874999, 0.70335, 0.628119, 0.525563
0.354812, 0.664581, 0.822183, 0.596695
0.876001, 1.09818, 0.767316, 0.603919
0.754434, 0.995344, 0.772508, 0.589861
0.106787, 0.623236, 0.584968, 0.548707
0.0785513, 0.860077, 0.675435, 0.553241
0.808719, 1.03776, 0.530711, 0.531229
0.92799, 1.04018, 0.727507, 0.618726
0.622508, 0.438306, 0.563951, 0.614487
0.220016, 0.848437, 0.600964, 0.569072
0.250014, 0.875803, 0.580114, 0.574565
0.366017, 0.623208, 0.783832, 0.573048
0.555909, 0.535177, 0.579253, 0.539686
0.898002, 0.748355, 0.593247, 0.553299
0.0739996, 0.548612, 0.632419, 0.554883
0.731408, 0.844062, 0.714032, 0.567975
0.760711, 0.79307, 0.688376, 0.535036
0.205756, 0.219619, 0.690354, 0.567211
0.058736, 0.907626, 0.838511, 0.650412
0.963515, 1.22297, 0.836777, 0.558728
0.261588, 0.730175, 0.708355, 0.576969
0.844977, 1.03871, 0.630782, 0.52281
0.47464, 0.596024, 0.657632, 0.582729
0.122649, 0.820997, 0.696076, 0.636484
0.236427, 0.335534, 0.623833, 0.567352
0.346601, 0.392343, 0.403978, 0.554424
0.322127, 0.433244, 0.545513, 0.534686
0.578697, 0.956317, 0.675278, 0.552018
0.297484, 0.870977, 0.680161, 0.608582
0.346221, 0.667791, 0.546899, 0.55236
0.817793, 0.827006, 0.575404, 0.581249
0.510503, 0.740192, 0.886359, 0.588732
0.14061, 0.466454, 0.574709, 0.538021
0.462279, 0.685382, 0.658605, 0.502104
0.887596, 1.34826, 0.664268, 0.607946
0.584329, 0.585288, 0.602643, 0.572537
0.137201, 0.39153, 0.605171, 0.592323
0.22931, 0.240843, 0.606054, 0.556047
0.246582, 0.643919, 0.575069, 0.528105
0.36512, 1.13531, 0.737315, 0.518283
0.561198, 0.689643, 0.675287, 0.572084
0.725491, 1.13538, 0.674367, 0.544954
0.332901, 0.416056, 0.473037, 0.565917
0.958199, 1.02353, 0.547069, 0.52396
0.000316791, 0.680318, 0.563585, 0.521107
0.868784, 0.466747, 0.687061, 0.595047
0.0929202, 0.526872, 0.413671, 0.503644
0.212161, 0.425759, 0.487424, 0.529052
0.442314, 0.735384, 0.743554, 0.575294
0.610573, 0.748167, 0.664651, 0.514564
0.0267965, 0.0813757, 0.389321, 0.538847
0.823267, 0.857492, 0.731209, 0.613368
0.618053, 0.832543, 0.815404, 0.533725
0.60758, 0.592746, 0.598087, 0.565859
0.611194, 0.450005, 0.737986, 0.581774
0.310953, 0.543471, 0.642976, 0.56977
0.706597, 1.09455, 0.728129, 0.571075
0.48601, 0.442925, 0.24661, 0.499504
0.29808, 0.400331, 0.672526, 0.61924
0.182716, 0.81853, 0.678615, 0.547771
0.465417, 0.792791, 0.590904, 0.565557
0.0165548, 0.0979947, 0.60334, 0.593423
0.794437, 0.76038, 0.692964, 0.594302
0.930511, 0.901178, 0.640897, 0.555542
0.46188, 0.385116, 0.596685, 0.541687
0.791537, 0.57281, 0.54755, 0.509984
0.774964, 0.708152, 0.542843, 0.520335
0.712007, 0.904813, 0.698313, 0.582731
0.289814, 0.370927, 0.606827, 0.530994
0.138893, 0.349295, 0.576861, 0.558325
0.0546418, 0.416549, 0.52859, 0.622944
0.736929, 0.646515, 0.687308, 0.544506
0.6154, 1.18087, 0.719134, 0.577449
0.730785, 0.615534, 0.608073, 0.528167
0.505568, 0.845968, 0.476111, 0.537542
0.225928, 0.600674, 0.628395, 0.533703
0.486872, 1.11887, 0.705412, 0.57592
0.762674, 0.64801, 0.790041, 0.56933
0.566494, 1.10594, 0.611117, 0.597829
0.217732, 0.285989, 0.54673, 0.529829
0.658182, 0.483686, 0.547469, 0.581679
0.713202, 0.618674, 0.589657, 0.551383
0.456631, 0.561996, 0.650238, 0.549306
0.00698588, 0.921538, 0.590415, 0.574509
0.532379, 0.904498, 0.608878, 0.524543
0.97385, 1.10399, 0.911947, 0.57776
0.528838, 0.475979, 0.632308, 0.550197
0.2934, 0.433714, 0.568417, 0.567687
0.759175, 0.916509, 0.68655, 0.502147
0.39415, 0.756912, 0.682471, 0.584757
0.411378, 0.590127, 0.72833, 0.592456
0.562318, 0.823994, 0.608528, 0.569311
0.274975, 0.711408, 0.521241, 0.550202
0.763397, 1.06038, 0.855253, 0.538518
0.490799, 0.52358, 0.591796, 0.560324
0.303375, 0.641973, 0.579023, 0.540326
0.623182, 0.453154, 0.586245, 0.522328
0.0898885, 0.412119, 0.478526, 0.552161
0.14881, 0.390401, 0.567008, 0.510114
0.569707, 0.86336, 0.680702, 0.554482
0.427428, 0.729198, 0.692356, 0.594486
0.296332, 0.362652, 0.635526, 0.564068
0.219552, 0.590671, 0.702834, 0.559359
0.403486, 1.00409, 0.644874, 0.539959
0.818583, 1.0843, 0.66522, 0.607692
0.584321, 1.02218, 0.725881, 0.569952
0.0855056, 0.111012, 0.535435, 0.587586
0.779103, 0.855127, 0.754004, 0.604986
0.0650154, 0.679065, 0.785819, 0.563085
0.596846, 0.615514, 0.727836, 0.562247
0.354297, 0.41085, 0.34067, 0.535825
0.0738192, 0.984664, 0.712356, 0.51398
0.470294, 0.745634, 0.500311, 0.563475
0.897161, 1.06061, 0.811437, 0.596585
0.297345, 0.50047, 0.621432, 0.583389
0.454436, 0.701925, 0.651807, 0.596172
0.347755, 1.04296, 0.762891, 0.580251
0.862723, 0.703559, 0.502121, 0.536504
0.296091, 0.742794, 0.615481, 0.553961
0.910683, 1.22828, 0.671484, 0.554853
0.340357, 0.604674, 0.582792, 0.561064
0.448394, 0.406592, 0.532942, 0.532975
0.0124221, 0.261198, 0.585608, 0.578696
0.57135, 0.984191, 0.627997, 0.616313
0.0289296, 0.93199, 0.708847, 0.526562
0.393727, 0.764268, 0.797437, 0.608006
0.425766, 0.81078, 0.608232, 0.601862
0.163423, 0.424695, 0.655469, 0.569025
0.383028, 0.4171, 0.553976, 0.570137
0.231636, 1.04361, 0.715185, 0.613397
0.277707, 0.692343, 0.602752, 0.578963
0.429867, 0.380492, 0.581557, 0.537794
0.595533, 0.740906, 0.686168, 0.546915
0.202639, 0.996511, 0.655198, 0.653008
0.822227, 1.05091, 0.65803, 0.562589
0.576446, 0.667221, 0.588118, 0.548353
0.863153, 0.621328, 0.387487, 0.553085
0.0992387, 0.984937, 0.700902, 0.554717
0.550861, 0.919713, 0.701812, 0.59637
0.596824, 0.982461, 0.75465, 0.495543
0.106995, 0.490367, 0.400762, 0.477242
0.774072, 1.1632, 0.772715, 0.555987
0.171011, 1.0338, 0.633492, 0.560922
0.00893098, 0.630373, 0.721219, 0.554743
0.0661, 0.641921, 0.584156, 0.557009
0.0647201, 0.565454, 0.603803, 0.522924
0.454951, 1.05475, 0.781608, 0.620924
0.161307, 0.599608, 0.658147, 0.550064
0.956729, 1.35732, 0.712874, 0.579393
0.14521, 0.903639, 0.660801, 0.599234
0.508075, 0.900102, 0.658323, 0.542411
0.0293089, 0.813967, 0.765513, 0.614113
0.504463, 0.517877, 0.687889, 0.576766
0.643334, 1.26163, 0.749175, 0.52019
0.857603, 0.762111, 0.638982, 0.591727
0.167149, 0.210766, 0.520742, 0.549437
0.876754, 0.83622, 0.513656, 0.563984
0.504083, 1.00907, 0.792927, 0.572957
0.836339, 0.705206, 0.592769, 0.599619
0.218699, 0.552879, 0.511707, 0.569261
0.341192, 0.961104, 0.816979, 0.569996
0.67932, 0.50529, 0.446867, 0.513097
0.797499, 0.946896, 0.599426, 0.637859
0.779939, 0.811709, 0.741162, 0.559636
0.538843, 0.759906, 0.721323, 0.490685
0.834987, 1.13452, 0.718371, 0.566415
0.4826, 0.722229, 0.797796, 0.563188
0.267109, 0.475116, 0.561949, 0.522836
0.500778, 0.78343, 0.435227, 0.592016
0.848628, 1.0418, 0.742059, 0.613202
0.579929, 0.597737, 0.487288, 0.560712
0.251823, 1.03252, 0.737655, 0.625742
0.0763601, 0.538946, 0.527611, 0.524538
0.787123, 1.02023, 0.778016, 0.570159
0.330017, 0.499998, 0.527778, 0.512365
0.108305, 0.605515, 0.647482, 0.571393
0.629558, 0.807203, 0.660859, 0.574702
0.0786109, 0.749306, 0.571034, 0.574751
0.599437, 0.740921, 0.713482, 0.58634
0.0657488, 0.553545, 0.434826, 0.517937
0.759149, 0.951724, 0.645751, 0.585328
0.901541, 1.17828, 0.708903, 0.532224
0.766432, 0.813212, 0.810192, 0.591062
0.313872, 0.858234, 0.594716, 0.51933
0.693175, 0.895081, 0.628618, 0.529135
0.49147, 0.983458, 0.612268, 0.541139
0.121443, 0.473417, 0.593188, 0.57752
0.77168, 0.535279, 0.605024, 0.575568
0.899526, 0.635084, 0.67543, 0.564862
0.602931, 0.662613, 0.752376, 0.606902
0.331379, 0.57669, 0.477257, 0.56135
0.754099, 0.738402, 0.619734, 0.577547
0.563652, 0.598874, 0.58153, 0.566798
0.155901, 0.940376, 0.567488, 0.591616
0.366033, 0.649115, 0.534366, 0.590673
0.970641, 0.995351, 0.689918, 0.630162
0.850653, 1.08638, 0.808224, 0.534246
0.946808, 0.985377, 0.790601, 0.583743
0.624702, 0.823884, 0.714644, 0.616413
0.13292, 0.181668, 0.480256, 0.525766
0.450537, 0.635265, 0.673746, 0.568532
0.921686, 1.24092, 0.732942, 0.542756
0.785949, 0.992776, 0.65997, 0.562702
0.658323, 0.814735, 0.667504, 0.57394
0.679268, 0.492739, 0.748729, 0.619788
0.00911495, 0.467927, 0.427445, 0.566462
0.0572968, 0.471917, 0.686332, 0.559604
0.416265, 0.600019, 0.794379, 0.559702
0.469978, 0.948044, 0.814478, 0.574183
0.914676, 0.930277, 0.72793, 0.565375
0.417141, 0.710153, 0.54255, 0.566994
0.708347, 0.835648, 0.800732, 0.544188
0.752924, 0.551849, 0.522151, 0.572154
0.0142443, 0.321618, 0.302196, 0.556709
0.479555, 0.811235, 0.682383, 0.495091
0.397774, 0.873177, 0.646915, 0.594641
0.0225802, 0.511971, 0.575431, 0.549069
0.884849, 1.35957, 0.835786, 0.56685
0.604057, 1.05042, 0.739538, 0.616496
0.656126, 0.825063, 0.606037, 0.575776
0.0776359, 0.641177, 0.57835, 0.528708
0.818984, 1.04175, 0.77827, 0.555943
0.61567, 0.967504, 0.617855, 0.58897
0.682946, 0.727009, 0.646941, 0.60549
0.965338, 0.772644, 0.720272, 0.575867
0.527874, 0.469636, 0.681775, 0.561184
0.263192, 0.258527, 0.420799, 0.584722
0.137651, 0.4206, 0.513507, 0.574185
0.755006, 0.728415, 0.585349, 0.573692
0.203854, 0.767209, 0.684057, 0.540151
0.56205, 0.986743, 0.686257, 0.607314
0.222398, 0.673764, 0.674184, 0.559969
0.814871, 1.19976, 0.794569, 0.602457
0.140825, 0.832319, 0.622997, 0.554725
0.147228, 0.430199, 0.577122, 0.572928
0.343343, 0.549513, 0.655036, 0.549567
0.398602, 0.796021, 0.732082, 0.564957
0.569794, 0.609115, 0.499221, 0.526734
0.375652, 0.691724, 0.539918, 0.559751
0.187011, 0.453654, 0.557139, 0.456376
0.408676, 0.357907, 0.738233, 0.617494
0.525454, 0.920773, 0.657221, 0.574047
0.308452, 0.451423, 0.489128, 0.523445
0.665528, 0.716827, 0.812719, 0.578685
0.757595, 0.776257, 0.530651, 0.539467
0.0971603, 0.583371, 0.577286, 0.570581
0.983131, 1.0485, 0.932301, 0.593527
0.45237, 0.713133, 0.662357, 0.570214
0.578038, 1.16956, 0.549917, 0.576142
0.917633, 0.977606, 0.77063, 0.564328
0.133923, 0.466733, 0.620659, 0.565235
0.348901, 0.495163, 0.486896, 0.54602
0.141318, 0.560544, 0.622639, 0.512553
0.19545, 0.695368, 0.673992, 0.567218
0.284286, 0.966471, 0.613779, 0.553859
0.247002, 0.482415, 0.442084, 0.554972
0.450698, 0.65917, 0.543936, 0.518434
0.899329, 1.02858, 0.738834, 0.541434
0.936243, 0.677248, 0.779026, 0.55827
0.396733, 0.516571, 0.501654, 0.567866
0.521664, 0.558073, 0.552005, 0.558172
0.156169, 0.419249, 0.610922, 0.574868
0.403345, 0.733833, 0.722561, 0.60153
0.618512, 0.873169, 0.686497, 0.621481
0.00334845, 0.425243, 0.495166, 0.54208
0.739709, 1.04942, 0.571065, 0.578946
0.132561, 0.219494, 0.55655, 0.548155
0.241433, 0.265734, 0.555227, 0.543938
0.410904, 1.03351, 0.668879, 0.558978
0.317751, 0.289782, 0.645058, 0.564346
0.559231, 1.16206, 0.856398, 0.578239
0.283854, 0.80695, 0.456998, 0.557484
0.423452, 0.889165, 0.665993, 0.560358
0.414708, 0.5346, 0.644311, 0.572536
0.530808, 0.920028, 0.53368, 0.561686
0.756414, 1.00414, 0.543659, 0.559833
0.770722, 1.05225, 0.674048, 0.595944
0.760397, 0.581738, 0.637434, 0.585937
0.981005, 0.979238, 0.648412, 0.594151
0.154569, 0.505853, 0.638626, 0.554478
0.716849, 1.01486, 0.651804, 0.543838
0.669608, 0.739279, 0.712236, 0.578361
0.165964, 0.358586, 0.483514, 0.577628
0.0671118, 0.216376, 0.538221, 0.530584
0.303981, 0.804049, 0.603221, 0.56767
0.570218, 1.08974, 0.717733, 0.585741
0.687283, 1.07137, 0.801826, 0.560375
0.364919, 0.92902, 0.842346, 0.542321
0.812074, 0.682766, 0.567597, 0.542215
0.916939, 1.16948, 0.793076, 0.569542
0.490503, 0.903892, 0.37089, 0.514992
0.312312, 0.5625, 0.580481, 0.540647
0.513906, 0.862048, 0.583117, 0.559148
0.046021, 0.340897, 0.42664, 0.500431
0.778487, 0.824174, 0.463563, 0.571789
0.980486, 0.822006, 0.712041, 0.543774
0.164248, 0.734619, 0.728213, 0.559435
0.502232, 0.980393, 0.741259, 0.60535
0.521974, 0.711487, 0.486262, 0.56346
0.0128545, 0.444333, 0.573569, 0.578816
0.886114, 1.06401, 0.768241, 0.608889
0.868581, 0.673074, 0.783996, 0.638963
0.158368, 0.565062, 0.635643, 0.572681
0.726883, 1.06069, 0.846309, 0.530868
0.550864, 0.882151, 0.648295, 0.581545
0.922881, 0.808922, 0.78937, 0.541331
0.787019, 1.09187, 0.695426, 0.61733
0.0231045, 0.449001, 0.494098, 0.587875
0.457078, 0.67626, 0.687663, 0.591751
0.211219, 0.493604, 0.578223, 0.54249
0.306339, 0.445607, 0.535986, 0.579094
0.0528499, 0.517286, 0.731657, 0.602847
0.378742, 0.693517, 0.60548, 0.602357
0.950629, 1.2142, 0.810138, 0.615421
0.574946, 0.669961, 0.520703, 0.54549
0.171452, 0.119385, 0.526309, 0.588246
0.878363, 1.31828, 0.795404, 0.602638
0.0419869, 0.696177, 0.701237, 0.559578
0.864692, 1.03959, 0.72668, 0.547561
0.629123, 1.25321, 1.00149, 0.611458
0.385893, 0.735365, 0.671454, 0.577044
0.285895, 0.328284, 0.592478, 0.614975
0.125307, 0.36324, 0.597521, 0.555379
0.639467, 0.719022, 0.628454, 0.562422
0.869128, 0.786812, 0.626047, 0.583459
0.451756, 0.6581, 0.562997, 0.602769
0.3849, 0.959914, 0.627983, 0.510109
0.98405, 0.951828, 0.784298, 0.583469
0.12395, 0.656552, 0.620387, 0.548148
0.362432, 0.529374, 0.65119, 0.552676
0.922775, 0.906348, 0.672409, 0.568816
0.885192, 0.907984, 0.481043, 0.54269
0.670132, 0.423553, 0.608909, 0.582308
0.738978, 0.965652, 0.711074, 0.574663
0.594743, 0.9197, 0.630235, 0.54994
0.38907, 0.644009, 0.884746, 0.582535
0.0463288, 0.551233, 0.672894, 0.602295
0.2235, 0.441056, 0.496769, 0.495438
0.258897, 0.443553, 0.624229, 0.561745
0.484399, 0.526549, 0.737498, 0.578422
0.77066, 1.01878, 0.689675, 0.609785
0.19088, 1.0221, 0.853066, 0.556846
0.00310382, 0.378912, 0.503606, 0.541143
0.331737, 0.449945, 0.652827, 0.512917
0.404174, 0.334577, 0.526054, 0.549014
0.00600393, 0.833495, 0.679854, 0.579691
0.644185, 0.598473, 0.600048, 0.578619
0.644534, 0.494982, 0.499903, 0.561182
0.775492, 0.935972, 0.447606, 0.552719
0.0223273, 0.481044, 0.633404, 0.533404
0.55183, 0.727139, 0.787001, 0.569068
0.951142, 0.763227, 0.639106, 0.566042
0.466663, 0.60361, 0.656152, 0.585602
0.496767, 1.05628, 0.694187, 0.578854
0.515301, 0.911715, 0.660369, 0.575104
0.339384, 0.680548, 0.575931, 0.535932
0.812257, 1.17831, 0.679449, 0.570233
0.767598, 1.01709, 0.751056, 0.562161
0.354172, 0.856722, 0.612658, 0.565701
0.660122, 1.03629, 0.708031, 0.537532
0.83414, 1.03869, 0.760691, 0.593865
0.465343, 0.96753, 0.672534, 0.5443
0.98092, 1.11237, 0.625513, 0.550135
0.0184025, 0.456866, 0.537685, 0.514803
0.350183, 0.498142, 0.547973, 0.511227
0.566764, 0.79638, 0.620846, 0.581412
0.326843, 0.477357, 0.691939, 0.53639
0.840814, 1.0911, 0.586597, 0.547041
0.802029, 0.827923, 0.529848, 0.615834
0.0305074, 0.440115, 0.441859, 0.529799
0.0861933, 0.358188, 0.705765, 0.610142
0.662959, 0.586029, 0.699081, 0.546223
0.709507, 0.873831, 0.763495, 0.625745
0.247384, 0.641504, 0.578557, 0.647625
0.727867, 0.614172, 0.750475, 0.540742
0.974697, 1.17487, 0.662158, 0.586157
0.860438, 0.867188, 0.604946, 0.606198
0.182815, 0.423281, 0.617133, 0.541188
0.24957, 0.342045, 0.48246, 0.534319
0.592659, 0.49039, 0.655557, 0.496609
0.886461, 0.745993, 0.681095, 0.535574
0.873681, 0.798146, 0.808722, 0.620408
0.254924, 0.915819, 0.457291, 0.541271
0.855369, 1.3077, 0.710966, 0.520584
0.478795, 1.10298, 0.792626, 0.579215
0.763316, 1.21671, 0.907475, 0.567917
0.137036, 0.518616, 0.785513, 0.560337
0.868227, 0.948733, 0.588291, 0.534403
0.601981, 0.816177, 0.554149, 0.551616
0.519384, 0.405438, 0.533933, 0.505038
0.439003, 0.677482, 0.642735, 0.588579
0.631927, 0.827391, 0.638028, 0.601948
0.326825, 0.84295, 0.658304, 0.617264
0.688783, 0.573951, 0.683943, 0.56116
0.287687, 0.655527, 0.484972, 0.534757
0.393309, 0.750534, 0.624742, 0.536905
0.702998, 0.965941, 0.68664, 0.577143
0.41686, 0.747364, 0.645743, 0.569906
0.585741, 0.855721, 0.64397, 0.581392
0.342923, 0.42646, 0.439155, 0.551848
0.0226312, 0.66102, 0.621127, 0.546964
0.0165401, 0.493494, 0.615092, 0.564313
0.290862, 0.957073, 0.779976, 0.521625
0.885907, 0.872328, 0.768254, 0.559166
0.203342, 0.452918, 0.672156, 0.56702
0.344191, 0.619498, 0.579672, 0.566457
0.471902, 0.817937, 0.754488, 0.563708
0.325481, 0.897195, 0.657602, 0.486084
0.37559, 0.669388, 0.815008, 0.576925
0.557177, 0.577994, 0.814532, 0.606002
0.238895, 0.646362, 0.628081, 0.51636
0.771025, 0.801674, 0.661589, 0.56115
0.347013, 0.982819, 0.696779, 0.583303
0.1333, 0.683425, 0.640552, 0.492557
0.397043, 0.628796, 0.585546, 0.549592
0.421257, 0.752699, 0.700448, 0.580555
0.906221, 0.918951, 0.66648, 0.528731
0.171231, 0.646138, 0.564029, 0.573098
0.540883, 0.623148, 0.71125, 0.550016
0.739459, 1.22704, 0.732667, 0.554413
0.10979, 0.5425, 0.616059, 0.577332
0.516235, 0.500516, 0.56941, 0.546659
0.0204714, 0.329256, 0.672639, 0.53887
0.250561, 0.375366, 0.603937, 0.561894
0.177166, 0.522756, 0.569975, 0.589636
0.626087, 0.866395, 0.676301, 0.591802
0.981672, 1.13984, 0.781844, 0.601396
0.223523, 0.435879, 0.685429, 0.552742
0.525811, 1.00906, 0.793033, 0.537507
0.173193, 0.537331, 0.609277, 0.519761
0.681191, 0.910942, 0.879029, 0.573969
0.988033, 0.858823, 0.592205, 0.545679
0.158821, 0.273781, 0.41476, 0.511727
0.942138, 1.0482, 0.643489, 0.588467
0.146622, 0.35709, 0.572797, 0.581181
0.358862, 0.918579, 0.644645, 0.572516
0.13401, 0.523583, 0.604746, 0.58042
0.804862, 0.816749, 0.574805, 0.54483
0.603609, 1.0294, 0.761099, 0.529638
0.0479011, 0.755284, 0.560421, 0.492913
0.48018, 1.04891, 0.735173, 0.61796
0.522431, 0.873548, 0.780349, 0.558642
0.00650415, 0.653111, 0.590716, 0.533407
0.132374, 0.362249, 0.640634, 0.577952
0.684946, 0.93557, 0.689012, 0.520813
0.323122, 1.05201, 0.659256, 0.599226
0.534349, 0.934381, 0.76669, 0.513027
0.873959, 1.0174, 0.631072, 0.571478
0.97984, 1.15517, 0.716899, 0.560481
0.0378136, 0.780741, 0.615591, 0.542715
0.568254, 0.667229, 0.638972, 0.615073
0.359597, 0.436376, 0.628271, 0.573997
0.0318263, 0.785096, 0.611122, 0.54307
0.838166, 1.04522, 0.622402, 0.504634
0.935605, 0.623529, 0.637824, 0.551827
0.628984, 1.0321, 0.681193, 0.59338
0.474117, 0.482408, 0.696932, 0.54105
0.0297634, 0.421876, 0.610323, 0.589532
0.0460841, 0.258476, 0.539918, 0.574544
0.890808, 1.02118, 0.674274, 0.545284
0.850161, 1.29483, 0.682012, 0.553511
0.0165392, 0.357354, 0.694088, 0.601075
0.878027, 0.848077, 0.683125, 0.582678
0.990459, 1.28359, 0.618594, 0.580844
0.0986456, 0.378121, 0.543508, 0.587152
0.495892, 0.607017, 0.489446, 0.565574
0.993839, 0.8539, 0.641175, 0.533632
0.0134096, 0.309863, 0.517715, 0.543382
0.488742, 0.692441, 0.65487, 0.578726
0.593629, 0.763847, 0.600656, 0.566793
0.231243, 0.814792, 0.572961, 0.571027
0.48405, 0.35349, 0.596666, 0.554702
0.956805, 0.556006, 0.594644, 0.560517
0.338281, 0.920352, 0.85989, 0.626494
0.263252, 0.548992, 0.700537, 0.566893
0.399068, 0.527481, 0.710786, 0.576517
0.850321, 0.876566, 0.66644, 0.590514
0.345583, 0.797623, 0.875163, 0.60418
0.642655, 0.738122, 0.591783, 0.576875
0.823405, 1.16837, 0.800121, 0.607
0.122764, 0.588697, 0.670086, 0.587306
0.482593, 0.747371, 0.458942, 0.580263
0.514142, 0.804074, 0.547317, 0.564604
0.1374, 0.851882, 0.680306, 0.555988
0.733554, 0.975334, 0.772287, 0.632704
0.659635, 0.751081, 0.747262, 0.593316
0.125274, 0.299744, 0.657311, 0.538549
0.574455, 0.638175, 0.608043, 0.596386
0.298883, 0.618408, 0.65134, 0.601096
0.716101, 0.787093, 0.726497, 0.566676
0.301365, 0.655682, 0.715061, 0.613313
0.403883, 0.49625, 0.515058, 0.541684
0.538512, 1.22664, 0.65204, 0.539197
0.988306, 1.35892, 0.824836, 0.509336
0.842884, 0.569816, 0.68518, 0.618696
0.124495, 0.593895, 0.645912, 0.569559
0.616675, 0.845851, 0.748075, 0.541081
0.845533, 1.23954, 0.926894, 0.586634
0.499719, 1.03093, 0.53136, 0.499539
0.128016, 0.318006, 0.479978, 0.585428
0.646229, 0.83276, 0.631139, 0.596069
0.931921, 1.01559, 0.676954, 0.597531
0.885962, 1.03503, 0.640349, 0.623088
0.410947, 0.72849, 0.674748, 0.534975
0.197468, 0.628338, 0.536602, 0.498546
0.640861, 0.756154, 0.859082, 0.576385
