N_terms = 1, N_terms = 2, N_terms = 10, N_terms = 100
0.0869981, 0.314747, 1.28627, 1.13383
1.16111, 1.86494, 1.55447, 1.1413
1.80923, 1.36551, 1.62686, 0.972236
0.110827, 2.52919, 1.25562, 1.29965
1.51626, 1.83677, 1.17978, 0.988754
0.805801, 3.69823, 1.26298, 1.0789
1.24042, 1.73733, 2.13141, 1.07319
0.82059, 0.609858, 1.08832, 1.24293
0.0695096, 5.98626, 2.38752, 1.33995
1.37137, 1.34288, 0.779804, 1.00823
0.616396, 0.405811, 1.52359, 1.15898
0.403031, 0.357542, 1.16908, 1.01859
1.32667, 1.44221, 0.783091, 1.15526
0.354405, 0.772139, 1.11725, 1.01332
2.06109, 4.05991, 2.16419, 1.30789
1.48647, 3.31942, 1.52285, 1.14152
1.72049, 1.25936, 1.89169, 1.07293
1.61565, 1.55254, 1.54531, 1.07146
0.746905, 0.764071, 1.09685, 1.07651
0.557432, 0.630834, 1.28056, 1.10232
0.0336374, 0.50497, 1.36997, 1.16798
1.77008, 1.23603, 1.44375, 1.233
0.268521, 2.59816, 2.59992, 1.35421
0.371537, 0.36563, 1.1702, 1.1161
1.48333, 1.40848, 0.918883, 1.0973
1.26498, 1.43216, 1.41431, 1.11474
0.0432467, 0.418776, 1.21628, 1.12361
1.04109, 1.08213, 1.13763, 1.31395
0.8462, 1.23299, 1.03412, 0.984562
0.0620514, 0.831157, 0.744985, 0.962121
0.612747, 1.0826, 1.3552, 1.11638
0.220694, 1.52026, 1.41915, 1.22663
0.252964, 1.05701, 0.885919, 0.882014
0.310373, 0.504532, 0.868061, 1.19733
0.103939, 0.438909, 1.07056, 1.00198
1.59728, 4.58571, 1.69465, 1.11975
0.473529, 0.572378, 1.73034, 1.21385
1.02206, 2.08921, 1.3391, 1.05694
0.105852, 0.143498, 0.712416, 1.08839
0.107525, 0.690062, 1.00178, 1.36984
0.570893, 0.512157, 1.04768, 1.07649
0.450703, 0.37495, 0.998878, 1.18008
0.457207, 0.808051, 1.21, 1.12132
0.752991, 0.427802, 1.06955, 1.1591
0.0321826, 1.41903, 1.0126, 1.21682
0.629334, 0.460442, 0.728383, 1.13022
0.368499, 2.80865, 1.8433, 1.13321
1.04605, 2.372, 1.29685, 0.953685
0.968354, 1.40928, 1.38083, 1.12758
0.224573, 0.51006, 0.906607, 1.06869
0.3856, 1.8137, 1.36817, 1.28007
0.364764, 0.291303, 1.06778, 1.15835
0.488094, 0.707893, 1.04246, 0.984836
0.731153, 3.09901, 1.59626, 1.14133
1.58868, 3.51134, 2.19686, 1.31235
0.0755053, 1.10398, 1.251, 0.970665
0.535331, 2.1036, 1.25455, 1.11896
2.28607, 1.76322, 1.1806, 1.326
0.551543, 1.93742, 0.954481, 1.1236
0.640379, 1.60218, 1.03006, 1.26623
0.169329, 0.785886, 1.5078, 1.05136
3.67468, 3.23852, 1.83519, 1.28047
0.379157, 0.602813, 0.727255, 1.08892
0.169594, 0.979259, 1.2347, 1.2223
0.44769, 0.457507, 0.915129, 1.17797
0.0409239, 0.952671, 1.3352, 1.17073
0.0408587, 1.72185, 1.81248, 1.06868
2.33635, 2.40285, 1.30406, 1.17238
0.110174, 0.757146, 1.06509, 1.02357
0.357909, 0.823215, 1.10584, 1.24402
1.42567, 1.87421, 1.26538, 1.06001
0.171634, 1.59341, 0.894028, 1.1775
1.68864, 1.73549, 1.23883, 1.36489
1.07324, 0.792345, 0.690533, 1.1789
1.19511, 2.33477, 1.14001, 0.956521
0.878302, 0.693648, 1.5614, 1.07464
1.03742, 2.39476, 1.15392, 0.984629
4.77433, 3.30644, 2.27189, 1.25276
0.56446, 1.58417, 1.5301, 1.26692
3.47261, 3.1188, 1.84323, 1.33134
0.670797, 1.51917, 2.04735, 0.990525
0.877268, 0.824352, 1.57706, 1.27893
1.42743, 1.87181, 1.49434, 1.12833
0.232787, 3.63314, 1.49399, 1.27425
1.24651, 2.36034, 1.51484, 1.10619
7.56194, 5.78475, 1.83324, 1.09364
1.92098, 1.48118, 0.930857, 1.28066
0.0785759, 0.611901, 1.21136, 1.12768
0.917618, 1.06327, 0.940341, 1.07899
2.04064, 1.52745, 1.13179, 1.1125
0.372272, 1.64059, 1.28562, 1.17156
0.384748, 1.84052, 1.69383, 1.05009
1.26761, 0.90542, 1.64732, 1.37825
0.754682, 1.88033, 1.58482, 1.10173
1.38586, 1.2024, 1.38927, 1.0512
0.0782681, 0.339211, 1.15212, 1.13319
0.359078, 0.713193, 1.09467, 0.99643
0.0162372, 0.3497, 0.836923, 0.967811
0.367593, 1.74967, 1.69722, 1.01631
2.5063, 2.4212, 1.30553, 0.879916
0.422735, 0.420348, 0.863877, 0.959141
1.79063, 1.00771, 0.858852, 1.18032
0.773166, 0.728573, 0.859603, 1.06337
0.634535, 1.3092, 1.60443, 1.09157
1.07162, 1.60588, 0.878572, 1.06266
0.119429, 0.638708, 0.904337, 1.00433
1.37349, 0.989702, 1.77006, 1.12601
0.714128, 1.15542, 0.620587, 1.094
1.30761, 0.993903, 0.787871, 1.15042
2.33872, 3.06365, 1.72371, 1.27113
1.72029, 2.84757, 1.0965, 1.02239
0.273497, 0.942655, 0.952468, 0.993629
0.0430915, 0.871182, 1.07483, 0.998244
1.1427, 4.35616, 2.57072, 1.18385
1.12447, 1.0006, 1.26545, 1.01129
0.856687, 1.82928, 0.974416, 1.1856
0.548671, 0.494675, 0.86448, 1.0994
0.851426, 0.816097, 0.939735, 1.02455
2.67029, 1.58742, 1.26549, 1.11377
0.365782, 0.42024, 1.3029, 1.06107
0.354412, 2.09846, 1.36729, 1.04655
4.5033, 3.18236, 1.51007, 1.36831
0.585385, 2.7036, 1.72508, 1.05059
0.176225, 1.6333, 0.982724, 0.926047
0.202993, 0.332624, 1.07767, 1.26005
0.493666, 0.4852, 1.04665, 1.0678
0.965862, 0.922591, 1.10878, 1.04263
0.526586, 0.542985, 0.864047, 1.09484
0.612219, 1.10703, 0.763823, 1.0153
2.46567, 2.34919, 1.24197, 1.08985
0.860202, 1.0956, 1.08002, 1.21487
2.14517, 1.39844, 1.78308, 1.13153
0.46588, 2.31814, 1.22304, 1.03228
2.05711, 1.77066, 1.3064, 1.16946
0.541101, 0.657629, 0.75972, 1.17297
0.137727, 1.45299, 1.30239, 1.2055
0.212513, 1.83288, 1.05977, 1.04759
0.0607348, 0.909096, 1.23626, 1.03019
0.075939, 0.681856, 0.87548, 1.06115
4.1695, 2.56068, 2.65861, 1.41119
0.292584, 0.602807, 0.906971, 1.2509
0.307969, 1.23556, 1.01192, 1.10455
0.106817, 1.58192, 0.965101, 1.07441
1.87449, 1.43445, 0.879928, 0.912638
0.646417, 1.24957, 1.52076, 0.91739
1.25248, 1.15343, 1.87093, 1.09383
1.50356, 1.45883, 1.62341, 1.05379
0.39641, 1.89636, 0.807895, 1.06225
0.104952, 1.12296, 0.890885, 0.996704
1.34044, 1.72411, 2.01432, 1.12021
0.0133745, 0.543675, 1.01173, 1.07597
0.318187, 0.729233, 0.823396, 1.08542
0.241161, 0.75842, 0.875317, 1.00613
0.836644, 2.85157, 1.4659, 1.09924
1.67479, 1.52015, 2.17066, 1.15884
0.167135, 2.03443, 0.991164, 1.06968
0.545917, 0.681315, 1.48085, 1.17535
0.144577, 1.47917, 1.34933, 1.06719
1.50586, 1.20248, 1.24232, 1.28204
1.74609, 1.71772, 1.44708, 1.18524
1.32387, 0.952935, 1.1064, 1.13535
0.758164, 1.51295, 1.84446, 1.11936
1.3834, 1.2679, 0.895468, 1.064
0.377166, 1.00192, 0.964231, 1.167
0.0789051, 0.448751, 0.857618, 1.1774
1.71264, 3.55625, 1.5577, 1.20987
0.139894, 1.94606, 1.73725, 1.32881
1.02586, 0.73353, 1.66155, 1.12367
0.250006, 2.14365, 2.50908, 1.27033
0.00463475, 0.841436, 1.21826, 1.19599
0.509655, 0.538539, 1.09232, 1.10836
0.299104, 0.617692, 0.774408, 1.11043
0.44026, 1.96994, 1.03526, 1.18336
3.29085, 2.27506, 1.2134, 1.09857
0.269113, 0.38575, 0.879565, 1.11664
0.301209, 1.15652, 0.910615, 1.29452
0.230363, 1.44976, 0.958479, 1.07469
4.71, 4.18237, 1.88266, 1.12028
1.23462, 1.67691, 1.45108, 1.10738
0.805289, 2.44921, 1.32004, 1.07222
0.540067, 1.63777, 1.1487, 1.16826
1.08662, 1.94239, 0.915426, 1.09132
3.13, 2.13191, 1.69158, 1.06127
0.156605, 0.191449, 1.70742, 1.20144
0.244429, 0.159568, 0.930309, 1.00595
0.0508489, 0.672819, 1.45945, 1.17398
0.34046, 0.656319, 1.24982, 1.04045
2.58731, 1.78571, 1.58414, 1.19516
1.07973, 0.846437, 1.35215, 1.02659
1.28907, 0.868478, 0.707577, 0.988251
0.031692, 0.236068, 1.4749, 1.28604
0.109867, 1.23063, 1.36958, 1.23994
1.11241, 1.91431, 1.19215, 0.986431
1.6545, 1.2421, 1.00919, 1.06167
0.903124, 1.16105, 1.02457, 1.07969
2.44859, 2.2056, 1.06207, 1.18843
1.68546, 1.80657, 1.70379, 1.00279
0.937825, 1.89219, 1.33386, 1.14315
0.106875, 0.586364, 1.17331, 1.10848
0.510967, 1.73389, 1.53849, 1.14015
2.63777, 2.20441, 1.45053, 1.05792
2.46988, 1.91435, 1.31786, 1.09048
1.24261, 0.982743, 1.05737, 1.18996
0.0931476, 0.429233, 0.993037, 1.17721
0.858427, 1.07825, 1.65228, 1.1665
0.0923558, 1.22285, 1.37468, 1.19885
2.23231, 3.67447, 1.50108, 1.17004
2.11929, 1.77906, 1.2029, 1.10371
0.307756, 0.752021, 0.944667, 1.23231
1.23472, 1.11361, 1.08861, 1.05045
0.0311058, 0.554171, 1.3976, 1.22262
0.659072, 2.41428, 1.40589, 1.28015
1.15356, 0.839527, 0.967047, 1.17983
0.676543, 1.78595, 1.44924, 0.965828
1.23914, 1.14618, 1.72588, 1.17705
1.6075, 3.52713, 2.51774, 1.15494
0.313327, 2.40269, 1.76685, 1.02698
1.0666, 1.00275, 1.17645, 1.23834
2.7785, 2.4148, 1.82164, 1.26046
0.501941, 1.3734, 1.24569, 1.24811
0.349337, 1.51464, 1.65207, 1.3635
0.0470976, 0.0636869, 1.48602, 1.13798
1.0748, 2.19416, 0.882329, 1.16123
0.205599, 1.68527, 1.58825, 1.30128
1.90064, 2.56252, 1.52021, 1.14676
0.980376, 1.08865, 1.21734, 1.12482
1.83462, 2.299, 1.8465, 1.01915
0.0480467, 0.475793, 1.24564, 1.09639
0.524985, 1.49943, 1.3893, 1.17699
1.63116, 1.2524, 0.942088, 1.14346
1.23379, 1.33013, 1.91744, 1.19969
0.79094, 0.849714, 1.07171, 1.12427
1.14837, 1.48664, 1.04877, 1.06825
0.615701, 0.549579, 1.22635, 1.3846
0.802935, 1.08616, 0.972682, 1.10917
1.17905, 1.17983, 1.06959, 1.16743
3.51768, 2.65768, 1.8231, 1.10646
2.34208, 2.33616, 1.95088, 1.14881
2.10923, 2.27133, 1.12646, 1.1612
0.762998, 2.79875, 1.17834, 1.17402
0.619506, 1.13589, 2.0513, 1.18109
3.5866, 2.83078, 1.86279, 1.28348
0.173638, 1.51691, 1.19047, 1.05959
1.30245, 1.18955, 1.63046, 1.11409
0.0279313, 1.0408, 1.40819, 1.14876
0.676824, 0.381393, 0.864581, 1.13618
0.458698, 0.779514, 1.23074, 1.21474
1.41839, 1.28057, 0.984982, 1.08502
2.01862, 1.51908, 0.923271, 1.26953
0.648278, 1.31318, 1.51184, 1.25678
0.0425215, 1.42479, 1.69998, 1.12715
0.125258, 0.702279, 0.982733, 1.10701
0.0623821, 0.507686, 0.72112, 1.12764
0.792453, 0.59387, 1.38193, 1.21018
0.715965, 2.01909, 1.50515, 1.28895
0.459933, 1.4033, 1.84411, 1.16216
0.802418, 1.28075, 1.2189, 0.963471
0.339723, 0.717905, 1.10639, 1.17247
1.21743, 0.966718, 1.12008, 1.00568
6.25663, 3.38009, 1.39057, 1.12354
0.299967, 2.34682, 1.59067, 1.08008
0.0423571, 3.30005, 1.61476, 1.01431
2.01299, 2.54256, 1.03934, 1.29381
0.272007, 1.01926, 1.04821, 1.00605
1.9666, 2.22895, 1.23996, 1.09236
0.241052, 0.572049, 1.33634, 1.13294
0.711441, 1.84051, 1.89651, 1.30265
1.2871, 2.26417, 1.69147, 1.17936
0.118122, 1.51687, 0.8774, 0.952256
0.502942, 0.691473, 1.11658, 1.14951
1.03655, 2.18435, 1.76316, 1.1756
0.973876, 1.38465, 1.87006, 1.07663
0.347034, 0.97196, 1.20703, 1.2038
0.0177052, 1.78864, 1.14575, 1.20539
0.286903, 1.13157, 1.26825, 1.04576
1.60414, 1.61977, 1.47283, 1.28508
0.227247, 2.00145, 0.839917, 1.03079
0.031135, 0.395787, 0.869077, 1.07498
0.0300421, 0.116455, 0.76676, 0.916703
0.0256343, 1.38043, 1.52487, 1.12128
4.47359, 3.61201, 1.73992, 1.21492
0.0391572, 0.784988, 1.42971, 1.22591
1.6412, 2.17047, 0.966665, 1.10357
0.159028, 0.492712, 1.0188, 1.28033
0.923038, 1.19161, 1.55657, 1.13439
3.16068, 4.65686, 1.45665, 1.003
1.12683, 1.65954, 1.61246, 1.0565
1.05448, 1.66804, 1.24007, 1.27122
1.11517, 1.98173, 1.81303, 1.23113
1.36648, 0.985392, 1.44439, 1.02268
2.06565, 1.94216, 0.881741, 1.14376
5.59245, 3.50429, 1.47901, 1.04904
0.9307, 1.66012, 1.09468, 1.1018
1.59202, 1.33348, 1.34543, 0.988342
2.58335, 1.58844, 1.6412, 1.20058
0.370764, 1.01418, 1.10084, 1.15275
1.10328, 1.64982, 1.20031, 1.01004
1.77076, 3.16128, 2.40621, 1.45444
2.30059, 1.46029, 1.66706, 1.12459
0.326397, 1.12594, 1.06219, 1.04647
3.5149, 2.10501, 1.41424, 1.27069
0.525767, 0.780982, 0.837228, 1.12096
1.99767, 1.13838, 0.820138, 1.0424
2.44597, 1.80371, 1.82634, 1.1865
0.958081, 1.14197, 0.640307, 1.02626
1.05708, 1.18741, 1.19563, 1.20857
0.018519, 1.45195, 1.78109, 1.40307
2.21596, 1.72168, 0.991901, 1.27844
0.0462865, 1.5791, 1.36708, 1.15752
0.498619, 2.37151, 1.60361, 1.03118
0.676364, 0.756739, 1.08043, 1.33433
1.76352, 1.67258, 1.14343, 0.935769
0.790332, 1.39753, 1.7941, 1.20014
0.3863, 0.537249, 1.44022, 1.02812
1.47051, 1.21856, 2.09487, 1.26584
0.549566, 0.59843, 1.33836, 1.14341
0.55242, 1.73559, 1.18212, 1.39596
0.0982883, 1.29616, 2.02576, 1.24692
1.24216, 1.89652, 1.35367, 1.23292
0.258895, 0.647353, 0.912182, 1.02896
2.32124, 2.31446, 1.30413, 1.25811
0.690462, 3.2444, 1.8732, 1.35967
2.6524, 2.62236, 1.01758, 0.922249
0.0166652, 1.92644, 1.25755, 1.06495
2.42697, 1.70034, 1.52489, 1.13456
0.685961, 2.3201, 1.56563, 1.12775
2.22808, 1.59381, 1.30729, 1.07314
0.409015, 0.669075, 1.10822, 1.07627
3.99519, 2.56757, 1.78923, 1.13679
0.173428, 1.58058, 1.60793, 1.26636
1.0499, 1.28531, 1.45615, 1.12674
2.48205, 2.49639, 1.5176, 1.26339
1.14036, 1.70044, 0.881888, 1.16124
0.472121, 0.715956, 0.96495, 1.05587
0.0763069, 1.42064, 2.0792, 1.32059
4.08343, 3.02441, 1.81696, 1.20562
0.081666, 0.194805, 1.19186, 1.13866
2.34928, 2.0323, 1.42214, 1.08843
0.732732, 1.64556, 1.18825, 0.983398
2.97133, 2.83587, 1.27497, 1.14121
0.782478, 1.14359, 1.80254, 1.09619
0.56298, 0.855766, 0.941265, 1.15033
1.39587, 1.24069, 1.30036, 1.17557
0.289196, 0.419004, 0.789749, 0.9311
0.433771, 2.68433, 1.31567, 1.1938
0.276934, 1.33436, 1.10449, 0.84634
2.36373, 1.4825, 1.47795, 1.27521
1.15362, 1.28096, 1.22191, 1.21889
0.244837, 0.564328, 1.05365, 1.01022
1.39053, 0.867799, 0.732034, 0.940965
0.604577, 4.26074, 1.82033, 1.31788
0.136055, 0.321615, 0.853412, 1.06983
0.171429, 0.229837, 0.878282, 1.07643
0.271143, 2.13977, 1.14822, 1.02429
0.245504, 1.89112, 1.45812, 1.15821
0.436622, 1.12614, 1.01134, 1.05582
0.487333, 1.04029, 1.23695, 1.03805
3.31048, 2.20575, 1.1837, 1.04989
3.93032, 2.49833, 1.40191, 1.20075
0.0932312, 0.430526, 1.46282, 1.17603
0.201467, 0.294408, 1.88137, 1.20524
0.423207, 1.37117, 0.963206, 1.23881
0.460189, 1.43999, 1.31853, 1.3361
1.24501, 1.00391, 1.9823, 1.21401
0.204609, 1.53726, 1.63872, 1.21637
0.977829, 2.00607, 1.6362, 1.17043
0.498757, 1.37029, 1.2147, 1.06294
0.367969, 1.12559, 1.0095, 0.942182
0.362362, 2.74946, 1.17534, 1.05401
2.12211, 1.50713, 1.37069, 1.18667
1.95586, 1.18829, 1.23299, 1.19185
0.00142219, 0.755247, 1.42886, 1.05755
0.804542, 1.16169, 1.51247, 1.09934
0.0545364, 1.17025, 1.97285, 1.04458
0.416973, 0.993724, 0.903166, 1.09193
1.45797, 1.42625, 1.55317, 1.07123
0.882851, 0.774998, 1.55601, 1.19491
0.924729, 1.10094, 1.56225, 1.20536
0.540074, 0.681386, 1.77459, 1.22964
2.36627, 2.23983, 1.56376, 1.29074
0.85464, 1.19562, 1.38678, 1.07724
1.14792, 1.35987, 0.855841, 1.04343
0.501072, 1.01149, 1.33551, 1.02427
0.00368031, 0.719935, 1.37653, 1.10647
0.319799, 1.79603, 1.13105, 1.17416
0.193227, 0.391378, 0.767275, 0.971089
0.175619, 0.668165, 1.15217, 1.11128
3.51873, 3.25741, 1.46062, 1.17797
1.00747, 1.78682, 1.46897, 1.18362
0.218092, 0.31014, 0.852212, 1.0481
0.622577, 1.68762, 1.27078, 0.970918
0.510991, 0.389319, 1.05653, 1.34973
0.0106746, 1.51021, 1.106, 1.0662
2.03178, 1.97897, 1.62223, 1.06876
0.963792, 1.0564, 1.41678, 1.26879
0.394085, 0.604207, 0.845956, 1.14668
1.46175, 2.16801, 1.21377, 1.17663
0.312735, 1.56662, 1.4074, 1.07405
0.372507, 1.40125, 1.265, 1.16614
0.00227366, 0.854964, 1.29711, 1.29943
1.83451, 1.08171, 0.978443, 1.12348
1.8077, 2.06466, 0.941304, 1.02018
1.94541, 5.08525, 1.8734, 1.13041
1.47672, 1.33572, 1.05757, 0.942328
0.155949, 0.748749, 1.84443, 1.08796
0.795907, 0.925654, 1.44912, 1.21355
0.623931, 0.843691, 0.76003, 1.06487
1.12238, 1.36961, 1.55402, 1.23196
1.50645, 1.11189, 0.774611, 1.00485
0.676961, 0.66132, 1.8791, 1.37894
0.264036, 0.524372, 0.763803, 1.07453
0.294595, 1.82624, 0.957694, 1.16166
0.0934648, 2.46057, 2.52369, 1.31439
1.08503, 1.16952, 1.31575, 1.03758
0.979101, 3.0445, 1.6698, 1.20336
0.0791493, 1.87331, 1.18034, 1.20217
3.03287, 3.06858, 1.84051, 1.18421
0.110132, 1.46014, 1.00342, 1.204
0.0217097, 0.127382, 1.06623, 1.30681
0.959374, 1.71352, 1.13033, 1.0726
0.598751, 0.974915, 1.14561, 1.11526
0.662083, 0.566402, 1.69371, 1.09976
1.98987, 3.41227, 1.85031, 1.10263
0.532934, 1.11834, 0.620712, 1.00887
0.54593, 2.07422, 1.42953, 1.11892
0.824231, 0.739561, 1.04083, 1.17215
0.478056, 2.03006, 1.56895, 1.35075
0.104502, 0.207818, 0.664022, 1.04147
0.628618, 0.976537, 1.03454, 1.08153
1.20325, 1.02192, 1.39283, 1.07269
0.782976, 1.72524, 1.16734, 1.18123
0.232379, 1.67597, 0.92663, 1.03435
1.96951, 3.29995, 2.20538, 1.29249
0.615644, 3.20536, 1.93978, 1.21086
1.07694, 0.890492, 1.7129, 1.24826
0.817172, 0.680235, 1.15886, 1.17856
0.859895, 0.789484, 0.87393, 1.03528
1.36756, 1.51387, 1.09948, 1.07734
3.69481, 2.04073, 1.17195, 1.07503
0.552149, 1.00876, 0.837793, 1.06574
0.342862, 1.75114, 1.4174, 1.34486
0.1582, 2.23985, 1.37747, 1.14259
0.210546, 1.84247, 1.63532, 0.985267
0.854437, 2.15077, 1.22402, 1.02806
1.78433, 1.5083, 1.97284, 1.0742
1.0033, 1.2456, 0.881985, 1.09897
0.437377, 1.5044, 1.01246, 1.14661
0.240406, 0.267079, 1.36894, 1.45819
3.42138, 4.28797, 1.45537, 1.13673
0.166102, 0.362141, 1.12391, 1.08233
0.110748, 1.82061, 2.2491, 1.15226
1.29658, 1.45489, 0.626664, 1.05175
1.2998, 1.47244, 1.16222, 0.980461
1.99229, 2.84786, 1.21244, 1.12207
0.601787, 1.18798, 1.2906, 1.17492
0.275994, 1.60332, 1.38377, 1.21715
0.593141, 2.95782, 1.76945, 1.19368
0.851976, 1.74245, 0.922643, 0.998455
1.24867, 1.92004, 1.47301, 1.16293
0.192386, 0.667236, 1.02793, 0.861041
0.456661, 1.81917, 1.12914, 1.08722
1.04144, 2.1349, 1.50891, 1.2873
3.12754, 2.34155, 1.41665, 1.32835
0.134935, 0.321049, 1.32622, 1.13352
0.97851, 2.0398, 1.05568, 1.00289
0.451411, 0.529575, 0.967424, 0.993999
0.337094, 0.804893, 1.39788, 1.07601
0.498997, 0.910051, 1.45581, 1.10857
2.39633, 2.05095, 1.6021, 1.18277
0.00444309, 2.36059, 1.68234, 1.18395
0.176535, 1.6767, 1.35613, 1.14804
1.9078, 1.50055, 1.17119, 1.24391
0.375348, 1.92727, 1.81764, 1.23849
0.334408, 2.19994, 1.16766, 1.29954
2.59658, 2.48649, 1.21674, 1.03296
0.491608, 0.902207, 1.07627, 1.13303
0.241608, 0.458428, 0.749631, 0.968498
2.93002, 2.50566, 1.92191, 1.24425
7.07063, 4.408, 2.13648, 1.22273
0.188074, 2.67173, 1.41838, 1.06715
1.00626, 1.02029, 1.50599, 1.00028
0.305933, 1.39823, 1.59192, 1.27377
0.53091, 1.06001, 0.940063, 0.957891
0.0866727, 1.91237, 1.38781, 0.993444
0.72433, 0.892857, 0.985793, 0.993288
2.32904, 2.37546, 1.54657, 1.04597
0.0795825, 1.14721, 1.29187, 1.20121
0.0200494, 0.270888, 0.972514, 0.98988
0.0817483, 0.562926, 1.6521, 1.10711
0.36777, 0.426505, 1.66038, 1.02818
0.948666, 3.32568, 1.28929, 1.05696
1.01706, 1.61202, 1.09513, 0.984686
1.52225, 1.30162, 1.7451, 1.02458
1.79331, 1.02961, 1.19512, 1.02551
0.840837, 1.60427, 1.21188, 1.14119
1.23285, 1.22435, 1.60503, 1.07698
1.19155, 2.52447, 1.47798, 1.02951
1.54111, 2.63659, 1.88945, 1.09631
0.142674, 1.45945, 0.846127, 1.23729
0.631879, 0.585245, 1.47733, 1.11192
0.27849, 0.222612, 0.835257, 1.21168
0.0557339, 1.03764, 1.88489, 1.09799
0.439647, 0.775626, 1.06545, 1.12378
0.36021, 1.31989, 1.33591, 1.21044
0.457268, 2.52404, 1.32984, 1.0947
2.19731, 1.90711, 1.41007, 1.30639
0.592998, 0.689633, 1.22121, 1.00379
0.56467, 0.969834, 1.55438, 1.16776
0.266554, 0.81644, 0.853553, 0.997763
1.13913, 2.54737, 2.17345, 1.25479
1.81583, 1.28979, 1.26526, 1.19221
3.63994, 4.17619, 2.20907, 1.08376
0.752032, 1.39383, 0.911376, 1.01847
0.46701, 1.43554, 1.26189, 0.886557
1.32636, 1.05984, 0.974818, 1.03067
0.303311, 0.963186, 0.979137, 1.14475
0.227635, 1.38721, 0.862125, 1.18039
1.75568, 1.29922, 2.28467, 1.2669
0.357845, 0.946374, 1.5263, 1.12379
0.444881, 2.96983, 1.76778, 1.22573
0.14563, 3.99765, 1.23281, 1.00048
0.374057, 0.979127, 0.746986, 1.15838
0.0618518, 1.20655, 1.17446, 1.32293
1.14961, 2.60224, 1.50533, 1.25117
0.378645, 1.27119, 1.5475, 1.00319
0.24322, 1.02582, 1.31471, 1.10737
0.958733, 1.60447, 1.22603, 1.06177
4.0916, 2.30533, 1.0445, 1.11881
2.57208, 1.95869, 1.42539, 1.32098
0.710074, 0.614501, 1.39313, 1.11293
0.534189, 1.08639, 0.79764, 1.08158
1.85106, 1.06548, 1.17976, 1.17707
0.917437, 1.20049, 0.603085, 1.06162
1.06611, 2.5694, 1.30908, 0.976651
0.448046, 0.645108, 0.901306, 1.11819
1.07968, 1.26853, 0.859624, 1.1446
0.374942, 2.00293, 1.18102, 1.08955
0.612164, 1.33236, 1.20744, 1.23021
0.530019, 0.448594, 1.47577, 0.995082
1.20847, 1.92016, 1.19798, 1.06175
0.106193, 0.365495, 1.2418, 1.00661
0.0476219, 1.46552, 1.14463, 1.16406
0.271849, 0.374347, 1.04422, 1.1847
0.591316, 0.518117, 1.08138, 1.14981
0.629472, 1.48436, 0.872482, 1.01715
0.370357, 1.11919, 0.965445, 1.00246
0.219367, 1.87062, 1.71056, 1.00638
1.85765, 4.17288, 1.72507, 1.05365
1.82156, 2.85377, 1.40163, 1.18538
3.97438, 3.94081, 2.47039, 1.2622
2.05646, 2.88704, 1.42288, 1.20518
0.215343, 0.709186, 0.856679, 1.11333
0.177337, 1.11806, 0.766478, 0.959654
0.142646, 1.25365, 1.01933, 1.12423
0.312795, 1.04332, 1.25259, 1.24042
1.61809, 1.72733, 1.01831, 1.21309
1.6266, 1.65369, 1.51634, 1.09831
1.65688, 0.979846, 1.27806, 1.06391
1.17987, 2.47941, 2.04649, 1.20709
0.0409206, 0.652872, 1.2838, 0.944747
0.185333, 0.561835, 0.98696, 1.12633
3.85565, 2.16407, 1.19923, 1.07772
0.7998, 2.18298, 1.106, 1.00534
0.537105, 1.25243, 1.0962, 1.25833
0.562457, 0.706179, 1.406, 1.21721
0.112304, 0.520569, 1.01911, 0.967381
1.21889, 1.04804, 1.13406, 1.13057
0.315238, 3.45213, 2.45532, 1.24979
2.02089, 1.93316, 1.28956, 1.14425
1.24496, 1.20111, 1.46073, 1.05431
0.0947227, 0.298732, 1.00156, 1.036
0.035169, 3.19254, 1.92503, 1.20919
0.287301, 1.33923, 1.23518, 1.25654
2.19322, 4.08596, 1.92806, 1.20456
0.616105, 0.789732, 0.848524, 0.980012
2.27438, 2.40926, 1.33169, 1.10944
1.37536, 1.86969, 1.52603, 1.1913
0.505504, 1.28055, 1.62438, 1.25824
0.277918, 1.56649, 1.56875, 1.15229
0.520909, 1.0463, 1.06565, 1.14119
0.849474, 0.738572, 1.06209, 1.21235
0.973892, 1.08467, 1.09302, 1.1466
0.701824, 1.63008, 1.15921, 0.960271
0.0327525, 0.480892, 0.875374, 1.27409
0.389073, 0.408501, 1.29415, 1.07621
0.139669, 0.93185, 1.21819, 1.20998
0.135746, 0.985638, 0.93881, 1.05176
5.66532, 4.48806, 1.95279, 1.41737
0.15481, 0.782969, 0.765718, 1.11072
0.104465, 1.7479, 1.6331, 1.14392
3.0839, 1.7697, 1.23782, 1.24786
1.07556, 1.31134, 1.52504, 1.19168
1.63, 1.38083, 0.703865, 1.14499
1.04538, 1.50845, 1.28144, 1.07033
0.707177, 0.66366, 0.936301, 1.22687
0.194115, 0.597695, 1.05678, 1.12742
1.38915, 1.36144, 0.845769, 1.24705
0.864999, 2.08447, 1.53364, 1.05953
1.2177, 1.815, 1.59203, 1.35297
1.4399, 1.39243, 1.22248, 1.15031
0.997875, 0.880433, 1.19917, 1.26758
1.45387, 1.19914, 1.43862, 1.06337
0.0388647, 0.0686445, 0.629396, 1.17473
0.230616, 0.548253, 0.541955, 1.11162
1.32176, 1.05867, 1.67098, 1.15044
